property_type,sector,price,bedRoom,bathroom,balcony,facing,agePossession,Built_up_area,servant room,store room,furnishing_type,facilities,floor_category
flat,sector 102,0.95,0.0,2,2,North-West,Relatively New,915.0,No,No,unfurnished,basic,High Floor
flat,sector 102,0.95,0.0,2,2,North-East,Relatively New,915.0,No,No,unfurnished,basic,High Floor
flat,sector 95,0.4,0.0,2,2,North,New Property,761.0,No,No,unfurnished,basic,Mid Floor
flat,sector 88,1.62,0.0,2,4,East,Relatively New,1463.0,No,No,unfurnished,standard,Mid Floor
flat,sector 1,0.85,1.0,3,0,North,Moderately Old,2200.0,No,No,unfurnished,basic,Mid Floor
flat,sector 33,0.4,0.0,2,2,North-East,Under Construction,623.0,No,No,unfurnished,basic,Mid Floor
flat,sector 65,3.5,0.0,3,3,East,New Property,2282.0,Yes,No,semifurnished,luxury,High Floor
flat,sector 37,1.36,3.0,3,3,North-East,Under Construction,1535.0,No,No,unfurnished,standard,Low Floor
flat,sector 61,2.41,2.0,3,3,East,New Property,1630.0,No,No,unfurnished,standard,Low Floor
flat,sector 102,1.1,0.0,2,1,North-East,Relatively New,915.0,No,No,unfurnished,basic,Mid Floor
flat,sector 33,2.5,3.0,3,2,North-East,Under Construction,2093.0,No,No,unfurnished,standard,Low Floor
flat,sector 61,1.47,0.0,2,2,North-East,New Property,1278.0,No,No,unfurnished,standard,Mid Floor
flat,sohna road,0.24,0.0,1,1,West,Relatively New,378.0,No,No,unfurnished,standard,High Floor
flat,sector 43,4.2,0.0,4,2,East,Under Construction,2125.0,No,No,unfurnished,standard,Mid Floor
flat,sector 99,2.45,3.0,4,3,East,New Property,2516.0,Yes,No,semifurnished,luxury,Low Floor
flat,sector 79,1.65,0.0,3,0,East,Relatively New,1815.0,No,No,unfurnished,basic,High Floor
flat,sector 85,1.75,0.0,3,2,East,Relatively New,1825.0,No,No,unfurnished,standard,High Floor
flat,sector 63,1.4,1.0,2,2,East,Under Construction,1372.0,No,No,unfurnished,basic,Mid Floor
flat,sector 95,0.45,1.0,2,2,East,New Property,632.0,No,No,semifurnished,standard,Low Floor
flat,manesar,0.68,2.0,3,3,East,Moderately Old,1526.0,No,No,unfurnished,basic,Low Floor
flat,sector 89,1.0,1.0,2,3,East,New Property,1233.0,No,No,unfurnished,premium,Mid Floor
flat,sector 104,2.0,1.0,4,4,East,Relatively New,2072.0,Yes,No,unfurnished,standard,Mid Floor
flat,sohna road,0.75,0.0,2,2,East,Moderately Old,1350.0,No,No,unfurnished,standard,Mid Floor
flat,sector 99,3.25,2.0,4,4,North-East,New Property,3041.0,Yes,No,unfurnished,premium,Low Floor
flat,sohna road,1.1,0.0,2,4,East,Relatively New,1319.0,No,No,unfurnished,basic,High Floor
flat,sector 86,1.45,0.0,2,3,North-East,Relatively New,1480.0,No,No,semifurnished,standard,Mid Floor
flat,sector 99,3.2,1.0,4,0,North-East,Under Construction,3225.0,No,No,unfurnished,basic,Mid Floor
flat,sector 93,0.4,0.0,2,2,North,New Property,604.0,No,No,unfurnished,standard,High Floor
flat,sector 89,0.95,0.0,2,2,East,New Property,1225.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 59,4.25,1.0,4,3,North-East,Under Construction,2077.0,No,No,unfurnished,basic,Mid Floor
flat,sector 107,0.37,0.0,2,2,East,New Property,615.0,No,No,unfurnished,standard,Mid Floor
flat,sector 93,1.25,0.0,4,2,North-East,Relatively New,1350.0,No,No,furnished,premium,High Floor
flat,sector 69,0.75,0.0,2,2,North-East,Moderately Old,1100.0,No,No,unfurnished,basic,Mid Floor
flat,sector 79,2.0,2.0,4,4,North-East,Relatively New,2629.0,Yes,No,semifurnished,luxury,Low Floor
flat,sector 82,3.5,0.0,5,4,North-East,Relatively New,2895.0,No,No,furnished,standard,High Floor
flat,sector 28,1.91,0.0,2,2,East,New Property,1278.0,No,No,unfurnished,premium,High Floor
flat,sector 37,1.0,0.0,3,4,North-East,Moderately Old,1602.0,No,No,unfurnished,standard,High Floor
flat,sector 33,1.4,2.0,3,3,North-East,Under Construction,588.0,No,No,unfurnished,standard,Low Floor
flat,sohna road,0.35,0.0,2,2,East,Relatively New,556.0,No,No,unfurnished,basic,Mid Floor
flat,sector 104,0.82,0.0,2,3,East,Relatively New,86.0,No,No,unfurnished,premium,High Floor
flat,sohna road,0.88,0.0,2,2,East,Relatively New,1016.0,No,No,semifurnished,premium,High Floor
flat,sohna road,0.55,1.0,2,3,East,Relatively New,913.0,No,No,unfurnished,standard,Mid Floor
flat,sector 67,1.2,3.0,3,2,North,Relatively New,200.0,No,No,unfurnished,standard,Low Floor
flat,sector 74,1.78,0.0,2,4,South,Relatively New,1582.0,No,No,unfurnished,standard,High Floor
flat,sector 65,1.9,0.0,2,2,North-East,Relatively New,1358.0,No,No,unfurnished,standard,High Floor
flat,sohna road,0.26,0.0,2,1,East,Relatively New,535.0,No,No,unfurnished,premium,Mid Floor
flat,sector 81,0.89,1.0,2,2,North,Under Construction,1194.0,No,No,unfurnished,basic,Mid Floor
flat,sector 61,1.6,1.0,2,2,East,New Property,1278.0,No,No,unfurnished,premium,Mid Floor
flat,sector 86,0.9,0.0,3,2,North-East,New Property,1690.0,No,No,unfurnished,basic,Mid Floor
flat,sector 37,1.1,0.0,3,3,North-East,Relatively New,1990.0,No,No,unfurnished,standard,Mid Floor
flat,sector 89,0.95,2.0,2,2,East,Under Construction,804.0,No,No,unfurnished,premium,Low Floor
flat,sector 90,0.47,2.0,2,1,East,New Property,767.0,No,No,unfurnished,standard,Low Floor
flat,sector 12,2.7,1.0,3,3,North-East,Relatively New,3150.0,No,No,unfurnished,basic,Mid Floor
flat,sector 79,0.95,0.0,2,3,North-East,New Property,1385.0,No,No,unfurnished,standard,Mid Floor
flat,sector 78,1.15,0.0,3,3,East,Moderately Old,1969.0,Yes,No,unfurnished,basic,Mid Floor
flat,sector 37,0.9,3.0,3,3,North-East,Under Construction,1500.0,No,No,unfurnished,standard,Low Floor
flat,sector 36,1.0,2.0,2,3,North,New Property,1122.0,No,No,unfurnished,luxury,Low Floor
flat,sector 109,1.5,1.0,3,1,North,New Property,2519.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 12,1.15,2.0,4,2,North-East,Old Property,2000.0,Yes,No,unfurnished,basic,Low Floor
flat,sector 33,1.3,1.0,2,2,North,New Property,1095.0,No,No,unfurnished,basic,Mid Floor
flat,sector 99,1.9,2.0,4,4,North-East,New Property,2835.0,No,No,unfurnished,standard,Low Floor
flat,mehrauli gurgao,2.2,1.0,4,4,East,Relatively New,1955.0,No,No,unfurnished,basic,Mid Floor
flat,mehrauli gurgao,2.2,1.0,4,4,North-West,Relatively New,1955.0,No,No,unfurnished,basic,Mid Floor
flat,sector 84,0.85,0.0,2,3,North-West,New Property,1222.0,No,No,unfurnished,standard,Mid Floor
flat,sector 55,1.9,0.0,3,4,North,Moderately Old,2000.0,No,No,semifurnished,standard,Mid Floor
flat,sector 107,0.9,0.0,2,4,East,New Property,1236.0,No,No,unfurnished,standard,High Floor
flat,sector 92,0.45,0.0,2,1,East,New Property,646.0,No,No,semifurnished,basic,Mid Floor
flat,sector 92,0.78,1.0,2,3,East,Under Construction,846.0,No,No,unfurnished,standard,Low Floor
flat,sector 43,6.2,0.0,4,4,North-East,Moderately Old,2712.0,Yes,No,unfurnished,basic,Mid Floor
flat,sector 102,1.6,0.0,2,3,North-East,Moderately Old,1368.0,No,No,unfurnished,basic,High Floor
flat,sector 89,0.86,0.0,3,2,North-East,New Property,1225.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 92,0.45,0.0,3,1,North-East,Relatively New,833.0,No,No,unfurnished,basic,Mid Floor
flat,sector 108,1.02,0.0,3,3,East,Relatively New,1283.0,No,No,semifurnished,premium,Mid Floor
flat,sohna road,0.4,0.0,2,2,East,Relatively New,762.0,No,No,unfurnished,standard,Mid Floor
flat,sector 59,3.9,3.0,1,0,North-East,Under Construction,2295.0,No,No,unfurnished,basic,Low Floor
flat,sector 65,2.44,0.0,3,2,North-East,Under Construction,1654.0,No,No,unfurnished,standard,Mid Floor
flat,sector 76,1.05,0.0,3,4,North-East,Relatively New,1597.0,No,No,semifurnished,luxury,Mid Floor
flat,sector 102,2.12,0.0,3,3,South-East,New Property,1571.0,No,No,unfurnished,premium,Mid Floor
flat,sector 93,1.45,0.0,4,2,North-East,Relatively New,1350.0,No,No,furnished,premium,High Floor
flat,sohna road,0.27,2.0,2,2,East,New Property,640.0,No,No,unfurnished,standard,Low Floor
flat,sohna road,0.27,2.0,2,1,East,Relatively New,508.0,No,No,semifurnished,standard,Low Floor
flat,sector 70,1.65,0.0,4,4,North-East,New Property,1923.0,Yes,No,unfurnished,premium,High Floor
flat,sector 113,1.93,0.0,3,2,North-East,Under Construction,1429.0,No,No,unfurnished,standard,Mid Floor
flat,sector 71,0.82,0.0,2,2,North-East,Moderately Old,1086.0,No,No,unfurnished,basic,Mid Floor
flat,sohna road,0.28,1.0,2,2,East,Relatively New,520.0,No,No,unfurnished,standard,Mid Floor
flat,sohna road,0.21,0.0,1,0,East,Relatively New,484.0,No,No,unfurnished,basic,Low Floor
flat,sector 33,1.1,0.0,2,2,North-East,Under Construction,1275.0,No,No,unfurnished,basic,Mid Floor
flat,sector 61,1.6,1.0,2,2,East,Under Construction,1278.0,No,No,unfurnished,standard,Mid Floor
flat,sector 37,1.1,3.0,3,3,North-East,Under Construction,1389.0,No,No,unfurnished,standard,Low Floor
flat,sector 113,3.25,0.0,4,4,North-East,Under Construction,2553.0,Yes,No,unfurnished,premium,High Floor
flat,sector 103,1.2,1.0,2,3,North-East,Moderately Old,1288.0,No,No,unfurnished,basic,Mid Floor
flat,sohna road,0.38,2.0,2,2,East,Relatively New,602.0,No,No,unfurnished,basic,Low Floor
flat,sector 61,2.45,1.0,3,3,East,New Property,1223.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 89,0.85,1.0,2,2,North-East,Under Construction,1225.0,No,No,unfurnished,standard,Low Floor
flat,sector 43,6.5,0.0,5,2,West,Relatively New,2661.0,Yes,No,unfurnished,basic,Mid Floor
flat,sector 3,0.28,1.0,2,1,North,Relatively New,600.0,No,No,unfurnished,standard,Mid Floor
flat,sector 52,1.55,4.0,4,3,East,Moderately Old,2100.0,No,No,unfurnished,basic,Low Floor
flat,gwal pahari,1.5,0.0,4,4,North-East,Moderately Old,1850.0,No,No,unfurnished,standard,Mid Floor
flat,sector 79,0.8,0.0,2,2,East,New Property,1688.0,No,No,unfurnished,standard,High Floor
flat,sector 92,1.22,0.0,3,3,East,Under Construction,2093.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 106,1.35,0.0,3,3,North-East,Old Property,1678.0,Yes,No,unfurnished,premium,High Floor
flat,sector 65,2.8,0.0,3,0,North-East,Relatively New,1828.0,No,No,unfurnished,standard,High Floor
flat,sector 108,1.5,0.0,4,0,East,Relatively New,2850.0,No,No,unfurnished,basic,High Floor
flat,sector 103,0.8,0.0,2,2,South-East,Relatively New,1361.0,No,No,unfurnished,basic,Mid Floor
flat,sector 95,0.46,0.0,2,0,North,New Property,990.0,No,No,unfurnished,basic,Mid Floor
flat,sector 95,0.3,0.0,2,1,North,New Property,950.0,No,No,unfurnished,basic,High Floor
flat,sector 37,1.25,2.0,3,4,North-East,Under Construction,1725.0,No,No,unfurnished,basic,Low Floor
flat,sector 56,0.5,0.0,1,2,North,Old Property,667.0,No,No,unfurnished,basic,Mid Floor
flat,sector 79,0.9,0.0,2,0,East,Relatively New,1295.0,No,No,unfurnished,basic,High Floor
flat,sohna road,0.65,2.0,2,3,East,New Property,822.0,No,No,unfurnished,standard,Low Floor
flat,sector 37,0.75,0.0,2,4,East,Relatively New,1430.0,No,No,unfurnished,standard,High Floor
flat,sector 77,1.4,0.0,3,3,North-East,Relatively New,1735.0,No,No,unfurnished,basic,Mid Floor
flat,sector 69,1.0,4.0,3,0,North-East,Relatively New,1826.0,No,No,unfurnished,basic,Low Floor
flat,sector 70,1.8,2.0,4,3,South-West,New Property,1527.0,Yes,No,unfurnished,standard,Low Floor
flat,sector 33,1.2,1.0,2,4,North-East,Under Construction,1111.0,No,No,unfurnished,premium,Mid Floor
flat,sector 103,1.05,2.0,2,3,West,Relatively New,1365.0,No,No,semifurnished,standard,Low Floor
flat,sector 92,0.66,0.0,2,2,North,Relatively New,1473.0,No,No,semifurnished,standard,High Floor
flat,sector 104,1.95,1.0,3,4,East,New Property,2544.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 89,0.9,1.0,2,2,East,New Property,998.0,No,No,unfurnished,standard,Low Floor
flat,sector 76,0.55,0.0,2,2,North-East,Under Construction,823.0,No,No,unfurnished,basic,Mid Floor
flat,sector 92,0.7,0.0,3,0,East,Relatively New,1572.0,No,No,unfurnished,basic,Mid Floor
flat,sohna road,0.3,0.0,2,0,East,Relatively New,567.0,No,No,unfurnished,basic,Mid Floor
flat,sector 78,1.05,0.0,3,3,North,Moderately Old,1853.0,No,No,unfurnished,basic,Mid Floor
flat,sector 22,3.5,0.0,4,4,East,New Property,2000.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 92,0.95,0.0,5,4,North,Relatively New,1895.0,No,No,unfurnished,basic,High Floor
flat,sector 85,2.6,0.0,3,3,East,Under Construction,2129.0,Yes,No,unfurnished,standard,High Floor
flat,sector 92,0.75,1.0,4,4,East,Relatively New,1734.0,No,No,unfurnished,premium,Mid Floor
flat,sector 9,1.3,0.0,4,4,East,Old Property,2580.0,No,No,unfurnished,basic,Mid Floor
flat,sector 49,0.94,0.0,2,2,East,Moderately Old,745.0,No,No,unfurnished,basic,Low Floor
flat,sector 90,0.7,0.0,2,3,East,New Property,1350.0,No,No,unfurnished,standard,Mid Floor
flat,sector 37,0.95,3.0,1,0,North-East,Relatively New,1820.0,No,No,unfurnished,basic,Low Floor
flat,sector 78,0.7,0.0,2,2,East,Moderately Old,1224.0,No,No,unfurnished,basic,Mid Floor
flat,dwarka expressway,1.2,1.0,3,4,East,Under Construction,1940.0,Yes,No,unfurnished,basic,Mid Floor
flat,sector 81,0.8,0.0,2,2,North,Under Construction,607.0,No,No,unfurnished,standard,Mid Floor
flat,sector 3,1.2,2.0,2,3,North-East,Under Construction,1307.0,No,No,unfurnished,standard,Low Floor
flat,sohna road,0.25,2.0,2,1,North,Relatively New,535.0,No,No,unfurnished,premium,Low Floor
flat,sector 90,0.95,0.0,3,3,South-East,Relatively New,1666.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 95,0.45,1.0,2,1,North,Relatively New,887.0,No,No,unfurnished,premium,Low Floor
flat,sector 9,1.5,0.0,3,4,East,Relatively New,1833.0,No,No,semifurnished,basic,Mid Floor
flat,sohna road,0.26,0.0,1,1,East,New Property,438.0,No,No,unfurnished,basic,Mid Floor
flat,sector 48,2.0,0.0,3,0,North-West,Relatively New,1923.0,Yes,No,unfurnished,standard,High Floor
flat,laxma,0.46,2.0,2,1,East,Relatively New,1000.0,No,No,semifurnished,standard,Low Floor
flat,sector 92,0.8,4.0,4,3,North-East,Moderately Old,1893.0,No,No,unfurnished,standard,Low Floor
flat,sohna road,0.78,0.0,2,3,East,Under Construction,1222.0,No,No,unfurnished,premium,Mid Floor
flat,sector 92,0.65,3.0,3,3,East,Moderately Old,1304.0,No,No,unfurnished,premium,Low Floor
flat,sector 56,0.52,1.0,1,1,North,Old Property,475.0,No,No,unfurnished,basic,Low Floor
flat,sector 68,1.1,0.0,2,3,North,New Property,1127.0,No,No,unfurnished,premium,High Floor
flat,sector 33,1.08,0.0,2,3,North-East,Under Construction,85.0,No,No,unfurnished,standard,Mid Floor
flat,sector 22,3.99,1.0,5,4,North-East,New Property,2796.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 109,1.75,1.0,3,3,North-East,New Property,1466.0,No,No,unfurnished,standard,Mid Floor
flat,sohna road,0.54,0.0,2,2,North-East,Under Construction,833.0,No,No,unfurnished,premium,Mid Floor
flat,sector 109,2.0,0.0,4,2,North-East,Relatively New,2380.0,Yes,No,unfurnished,standard,High Floor
flat,sector 22,3.2,2.0,4,4,North-East,New Property,2517.0,No,No,unfurnished,standard,Low Floor
flat,sector 68,1.0,0.0,2,2,East,New Property,1311.0,No,No,unfurnished,standard,High Floor
flat,sector 102,3.0,1.0,4,4,East,Relatively New,3177.0,No,No,semifurnished,standard,Mid Floor
flat,sohna road,0.21,0.0,1,1,East,New Property,500.0,No,No,unfurnished,basic,High Floor
flat,sector 95,0.82,0.0,2,4,East,New Property,1095.0,No,No,unfurnished,premium,High Floor
flat,sector 92,0.95,0.0,3,2,East,New Property,1983.0,No,No,semifurnished,premium,High Floor
flat,sector 68,0.92,0.0,2,3,West,Under Construction,1127.0,No,No,unfurnished,standard,Mid Floor
flat,manesar,1.25,0.0,3,4,East,Moderately Old,2944.0,Yes,No,semifurnished,standard,Mid Floor
flat,sector 86,0.78,0.0,2,2,North,New Property,1360.0,No,No,unfurnished,standard,Mid Floor
flat,sector 99,0.5,0.0,1,2,North-East,New Property,652.0,No,No,unfurnished,basic,Mid Floor
flat,sector 92,0.95,0.0,3,3,East,New Property,1765.0,No,No,unfurnished,basic,High Floor
flat,sector 33,2.0,0.0,3,4,North-East,New Property,1619.0,No,No,unfurnished,basic,Mid Floor
flat,sector 3,0.26,1.0,1,2,North-East,Relatively New,611.0,No,No,unfurnished,basic,Low Floor
flat,sector 110,0.22,2.0,1,1,East,Relatively New,543.0,No,No,unfurnished,basic,Low Floor
flat,sector 11,0.8,3.0,2,0,East,Old Property,1403.0,No,No,unfurnished,basic,Low Floor
flat,sector 104,1.1,0.0,2,3,East,Under Construction,1148.0,No,No,unfurnished,premium,High Floor
flat,sector 92,0.9,0.0,5,4,North-East,Relatively New,1692.0,Yes,No,unfurnished,standard,High Floor
flat,sohna road,0.3,0.0,2,2,East,Relatively New,516.0,No,No,unfurnished,standard,Mid Floor
flat,sector 22,2.79,0.0,3,3,East,New Property,1860.0,No,No,semifurnished,luxury,High Floor
flat,sohna road,0.39,1.0,2,2,East,Relatively New,720.0,No,No,unfurnished,basic,Mid Floor
flat,sector 92,0.95,0.0,3,2,East,New Property,1983.0,No,No,unfurnished,basic,High Floor
flat,sector 85,1.35,0.0,2,3,East,Under Construction,102.0,No,No,unfurnished,standard,High Floor
flat,sector 37,0.67,1.0,2,2,North-East,Relatively New,1086.0,No,No,unfurnished,standard,Mid Floor
flat,sector 65,2.0,0.0,2,2,East,New Property,1186.0,No,No,semifurnished,luxury,High Floor
flat,sector 71,1.15,0.0,3,2,East,Moderately Old,1541.0,Yes,No,unfurnished,standard,High Floor
flat,sector 2,0.55,0.0,1,2,North,Moderately Old,588.0,No,No,unfurnished,standard,Mid Floor
flat,sector 61,1.5,1.0,2,2,North,Under Construction,1333.0,No,No,unfurnished,standard,Low Floor
flat,sector 111,2.35,1.0,3,4,East,Under Construction,1615.0,No,No,unfurnished,basic,Mid Floor
flat,sector 6,0.38,2.0,2,2,South-West,Moderately Old,944.0,No,No,unfurnished,basic,Low Floor
flat,sector 81,1.0,0.0,2,2,East,Relatively New,1131.0,No,No,unfurnished,standard,Mid Floor
flat,sector 37,1.02,0.0,2,3,North-East,Under Construction,1538.0,No,No,unfurnished,standard,High Floor
flat,sector 36,0.72,2.0,2,3,North,Under Construction,1244.0,No,No,unfurnished,basic,Low Floor
flat,sector 80,0.85,0.0,1,1,North-West,Relatively New,761.0,No,No,unfurnished,standard,High Floor
flat,sector 10,1.1,2.0,3,3,East,Moderately Old,1833.0,No,No,unfurnished,basic,Low Floor
flat,sector 102,1.35,0.0,2,2,North-East,Under Construction,828.0,No,No,unfurnished,basic,Mid Floor
flat,sector 36,0.36,0.0,1,1,West,Relatively New,407.0,No,No,semifurnished,premium,Mid Floor
flat,sector 82,1.25,2.0,2,3,North,Relatively New,1666.0,No,No,semifurnished,premium,Low Floor
flat,sector 70,1.9,2.0,3,3,East,New Property,2111.0,No,Yes,semifurnished,luxury,Low Floor
flat,sector 81,0.64,0.0,2,3,East,Relatively New,1361.0,No,No,semifurnished,premium,High Floor
flat,sector 85,2.7,0.0,4,4,East,New Property,3151.0,No,No,unfurnished,basic,High Floor
flat,sector 108,2.1,1.0,2,2,East,Under Construction,1250.0,No,No,unfurnished,premium,Mid Floor
flat,sector 61,2.17,3.0,3,3,East,Under Construction,1721.0,No,No,unfurnished,basic,Low Floor
flat,sector 61,1.7,0.0,2,2,East,Under Construction,1244.0,No,No,unfurnished,luxury,Mid Floor
flat,dwarka expressway,1.65,0.0,4,3,East,Under Construction,3094.0,No,No,unfurnished,basic,Mid Floor
flat,sector 52,1.76,0.0,4,4,East,New Property,2199.0,No,No,unfurnished,basic,High Floor
flat,sector 12,0.6,1.0,3,2,North-East,Relatively New,1178.0,No,No,unfurnished,standard,Mid Floor
flat,sohna road,0.91,2.0,2,3,East,New Property,1222.0,No,No,unfurnished,premium,Low Floor
flat,sector 104,0.49,0.0,2,2,East,Under Construction,695.0,No,No,unfurnished,premium,Mid Floor
flat,sector 2,0.95,2.0,2,1,South-East,Relatively New,1100.0,No,No,semifurnished,premium,Low Floor
flat,sohna road,0.3,0.0,2,1,North,New Property,650.0,No,No,unfurnished,premium,High Floor
flat,sector 36,0.37,0.0,1,1,North,Relatively New,319.0,No,No,unfurnished,premium,Mid Floor
flat,sector 76,0.75,0.0,2,3,North-East,Relatively New,1199.0,No,No,unfurnished,basic,High Floor
flat,sector 65,2.6,1.0,3,4,East,Relatively New,1650.0,No,No,unfurnished,basic,Mid Floor
flat,sector 78,1.1,0.0,3,4,East,Old Property,2176.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 104,1.5,0.0,2,2,East,Under Construction,1403.0,No,No,unfurnished,standard,Mid Floor
flat,sector 61,2.24,1.0,3,2,East,New Property,1402.0,No,No,unfurnished,standard,Mid Floor
flat,sector 61,1.57,1.0,2,2,East,New Property,1150.0,No,No,unfurnished,standard,Mid Floor
flat,sector 53,7.4,0.0,4,3,North-East,Under Construction,2476.0,No,No,unfurnished,standard,High Floor
flat,sector 110,0.22,2.0,2,1,East,New Property,556.0,No,No,semifurnished,basic,Low Floor
flat,sohna road,0.32,0.0,2,1,East,New Property,1000.0,No,No,unfurnished,standard,High Floor
flat,sector 86,0.74,0.0,2,1,North-East,Under Construction,1231.0,No,No,unfurnished,standard,High Floor
flat,sector 65,1.95,0.0,2,3,North-East,Under Construction,1141.0,No,No,unfurnished,standard,High Floor
flat,sector 56,0.6,0.0,1,1,North,Moderately Old,543.0,No,No,unfurnished,standard,Low Floor
flat,sector 105,0.45,3.0,2,1,East,Relatively New,1055.0,No,No,semifurnished,standard,Low Floor
flat,sector 99,0.3,0.0,1,2,North,New Property,511.0,No,No,unfurnished,standard,Mid Floor
